9.168e-05,-0.037546
9.184e-05,-0.047786
9.2e-05,-0.0512
9.216e-05,-0.054613
9.232e-05,-0.061439
9.248e-05,-0.075093
9.264e-05,-0.071679
9.28e-05,-0.078506
9.296e-05,-0.085333
9.312e-05,-0.092159
9.328e-05,-0.098986
9.344e-05,-0.1024
9.36e-05,-0.10581
9.376e-05,-0.10581
9.392e-05,-0.10923
9.408e-05,-0.10923
9.424e-05,-0.11264
9.44e-05,-0.11605
9.456e-05,-0.13312
9.472e-05,-0.12288
9.488e-05,-0.12971
9.504e-05,-0.13995
9.52e-05,-0.11605
9.536e-05,-0.14336
9.552e-05,-0.14677
9.568e-05,-0.15701
9.584e-05,-0.15701
9.6e-05,-0.16384
9.616e-05,-0.17067
9.632e-05,-0.17067
9.648e-05,-0.17408
9.664e-05,-0.1809
9.68e-05,-0.18432
9.696e-05,-0.085333
9.712e-05,0.32426
9.728e-05,0.18432
9.744e-05,0.17749
9.76e-05,0.1809
9.776e-05,0.18432
9.792e-05,0.1809
9.808e-05,0.16384
9.824e-05,0.16043
9.84e-05,0.16043
9.856e-05,0.15019
9.872e-05,0.14677
9.888e-05,0.12629
9.904e-05,0.13312
9.92e-05,0.12288
9.936e-05,0.12288
9.952e-05,0.11947
9.968e-05,0.11264
9.984e-05,0.11264
0.0001,0.1024
0.00010016,0.1024
0.00010032,0.10923
0.00010048,0.092159
0.00010064,0.085333
0.0001008,0.092159
0.00010096,0.085333
0.00010112,0.078506
0.00010128,0.075093
0.00010144,0.071679
0.0001016,0.061439
0.00010176,0.058026
0.00010192,0.058026
0.00010208,0.04096
0.00010224,0.044373
0.0001024,0.037546
0.00010256,0.034133
0.00010272,0.03072
0.00010288,0.023893
0.00010304,0.023893
0.0001032,0.02048
0.00010336,0.02048
0.00010352,0.0068266
0.00010368,0.013653
0.00010384,0
0.000104,0.0034133
0.00010416,0
0.00010432,-0.0034133
0.00010448,-0.017067
0.00010464,-0.017067
0.0001048,-0.023893
0.00010496,-0.03072
0.00010512,-0.034133
0.00010528,-0.04096
0.00010544,-0.044373
0.0001056,-0.0512
0.00010576,-0.0512
0.00010592,-0.058026
0.00010608,-0.058026
0.00010624,-0.078506
0.0001064,-0.061439
0.00010656,-0.075093
0.00010672,-0.068266
0.00010688,-0.081919
0.00010704,-0.075093
0.0001072,-0.064853
0.00010736,-0.088746
0.00010752,-0.085333
0.00010768,-0.098986
0.00010784,-0.10923
0.000108,-0.11264
0.00010816,-0.11605
0.00010832,-0.11947
0.00010848,-0.12288
0.00010864,-0.12971
0.0001088,-0.12971
0.00010896,-0.13653
0.00010912,-0.13995
0.00010928,-0.14677
0.00010944,-0.14677
0.0001096,-0.15019
0.00010976,-0.15019
0.00010992,-0.17408
0.00011008,-0.1536
0.00011024,-0.16384
0.0001104,-0.16725
0.00011056,-0.17408
0.00011072,-0.17067
0.00011088,0.25258
0.00011104,-0.12971
0.0001112,0.17067
0.00011136,0.19797
0.00011152,0.1809
0.00011168,0.17067
0.00011184,0.16384
0.000112,0.15701
0.00011216,0.15701
0.00011232,0.1536
0.00011248,0.1536
0.00011264,0.1536
0.0001128,0.13995
0.00011296,0.13653
0.00011312,0.13312
0.00011328,0.12971
0.00011344,0.12288
0.0001136,0.12288
0.00011376,0.11947
0.00011392,0.10923
0.00011408,0.10581
0.00011424,0.10581
0.0001144,0.095572
0.00011456,0.085333
